ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1993-08-01,7.114663742091579,7.027422696169467,7.199865700795492,7.114663742091579,7.114663742091579,0.003159710974958301,0.003159710974958301,0.003159710974958301,0.003159710974958301,0.003159710974958301,0.003159710974958301,0.0,0.0,0.0,7.117823453066537
1993-09-01,7.0473102366429545,6.9606427726139835,7.134265600263197,7.0473102366429545,7.0473102366429545,-0.001875159956169457,-0.001875159956169457,-0.001875159956169457,-0.001875159956169457,-0.001875159956169457,-0.001875159956169457,0.0,0.0,0.0,7.045435076686785
1993-10-01,6.9821289588859266,6.87007841419586,7.045227679968444,6.9821289588859266,6.9821289588859266,-0.027776293009428122,-0.027776293009428122,-0.027776293009428122,-0.027776293009428122,-0.027776293009428122,-0.027776293009428122,0.0,0.0,0.0,6.954352665876498
1993-11-01,6.91477497187033,6.811182499881644,6.992496859303742,6.91477497187033,6.91477497187033,-0.008306403019117229,-0.008306403019117229,-0.008306403019117229,-0.008306403019117229,-0.008306403019117229,-0.008306403019117229,0.0,0.0,0.0,6.9064685688512135
1993-12-01,6.849593694113302,6.746589416000658,6.915777475544606,6.849593694113302,6.849593694113302,-0.016195460544111792,-0.016195460544111792,-0.016195460544111792,-0.016195460544111792,-0.016195460544111792,-0.016195460544111792,0.0,0.0,0.0,6.8333982335691905
1994-01-01,6.782239707097706,6.683372850094988,6.851169363695331,6.782239707097706,6.782239707097706,-0.008155739999997396,-0.008155739999997396,-0.008155739999997396,-0.008155739999997396,-0.008155739999997396,-0.008155739999997396,0.0,0.0,0.0,6.774083967097709
1994-02-01,6.71488572008211,6.621269291623242,6.801344864695915,6.71488572008211,6.71488572008211,-0.004442819382041642,-0.004442819382041642,-0.004442819382041642,-0.004442819382041642,-0.004442819382041642,-0.004442819382041642,0.0,0.0,0.0,6.710442900700069
1994-03-01,6.654049861749835,6.5510579835090255,6.724602047087996,6.654049861749835,6.654049861749835,-0.010180432485398006,-0.010180432485398006,-0.010180432485398006,-0.010180432485398006,-0.010180432485398006,-0.010180432485398006,0.0,0.0,0.0,6.643869429264437
1994-04-01,6.586695875739101,6.488885575608662,6.664319829595641,6.586695875739101,6.586695875739101,-0.007963890172578663,-0.007963890172578663,-0.007963890172578663,-0.007963890172578663,-0.007963890172578663,-0.007963890172578663,0.0,0.0,0.0,6.578731985566523
1994-05-01,6.521514598954521,6.43454620895236,6.612036934114155,6.521514598954521,6.521514598954521,-0.0006627822495620163,-0.0006627822495620163,-0.0006627822495620163,-0.0006627822495620163,-0.0006627822495620163,-0.0006627822495620163,0.0,0.0,0.0,6.520851816704959
