trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
5.940658639309879,5.455982899796164,6.3278701182461985,5.940658639309879,5.940658639309879,-0.04346916290206218,-0.04346916290206218,-0.04346916290206218,-0.04346916290206218,-0.04346916290206218,-0.04346916290206218,0.0,0.0,0.0,5.897189476407816
5.98362861401362,5.470934355780262,6.387073457188406,5.98362861401362,5.98362861401362,-0.050039475863582664,-0.050039475863582664,-0.050039475863582664,-0.050039475863582664,-0.050039475863582664,-0.050039475863582664,0.0,0.0,0.0,5.933589138150038
6.026598588717359,5.56955566002963,6.505435316474167,6.026598588717359,6.026598588717359,0.011044106860110883,0.011044106860110883,0.011044106860110883,0.011044106860110883,0.011044106860110883,0.011044106860110883,0.0,0.0,0.0,6.03764269557747
6.06818243520485,5.583683214254932,6.502362623681241,6.06818243520485,6.06818243520485,-0.009874229275940373,-0.009874229275940373,-0.009874229275940373,-0.009874229275940373,-0.009874229275940373,-0.009874229275940373,0.0,0.0,0.0,6.05830820592891
6.11115240990859,5.644608995444656,6.5427585943454405,6.11115240990859,6.11115240990859,0.003949206972672033,0.003949206972672033,0.003949206972672033,0.003949206972672033,0.003949206972672033,0.003949206972672033,0.0,0.0,0.0,6.115101616881263
6.15273625624083,5.719386700021919,6.6157335631232375,6.15273625624083,6.15273625624083,0.009139583281792476,0.009139583281792476,0.009139583281792476,0.009139583281792476,0.009139583281792476,0.009139583281792476,0.0,0.0,0.0,6.161875839522623
6.195706230784145,5.7571936367627305,6.614932461662284,6.195706230784145,6.195706230784145,-0.000691921577063503,-0.000691921577063503,-0.000691921577063503,-0.000691921577063503,-0.000691921577063503,-0.000691921577063503,0.0,0.0,0.0,6.195014309207082
6.23867620532746,5.792426401307834,6.6906768465920505,6.23867620532746,6.23867620532746,-0.0018011525303331928,-0.0018011525303331928,-0.0018011525303331928,-0.0018011525303331928,-0.0018011525303331928,-0.0018011525303331928,0.0,0.0,0.0,6.236875052797127
6.277487795237551,5.753689576165336,6.636849762876829,6.277487795237551,6.277487795237551,-0.0866619839552308,-0.0866619839552308,-0.0866619839552308,-0.0866619839552308,-0.0866619839552308,-0.0866619839552308,0.0,0.0,0.0,6.190825811282321
6.320457769780866,5.81717449389257,6.694160092818178,6.320457769780866,6.320457769780866,-0.04856156326610915,-0.04856156326610915,-0.04856156326610915,-0.04856156326610915,-0.04856156326610915,-0.04856156326610915,0.0,0.0,0.0,6.271896206514757
6.362041616113105,5.845747613736942,6.754756336684984,6.362041616113105,6.362041616113105,-0.05188282733151501,-0.05188282733151501,-0.05188282733151501,-0.05188282733151501,-0.05188282733151501,-0.05188282733151501,0.0,0.0,0.0,6.31015878878159
6.4050115897532915,5.915405146421108,6.7880315220079,6.4050115897532915,6.4050115897532915,-0.03957311584726654,-0.03957311584726654,-0.03957311584726654,-0.03957311584726654,-0.03957311584726654,-0.03957311584726654,0.0,0.0,0.0,6.365438473906025
6.446595435211535,5.988136421989847,6.836037964576171,6.446595435211535,6.446595435211535,-0.022603217384940373,-0.022603217384940373,-0.022603217384940373,-0.022603217384940373,-0.022603217384940373,-0.022603217384940373,0.0,0.0,0.0,6.423992217826594
6.489565408851719,6.050647199903567,6.916250180890871,6.489565408851719,6.489565408851719,-0.01368656170190428,-0.01368656170190428,-0.01368656170190428,-0.01368656170190428,-0.01368656170190428,-0.01368656170190428,0.0,0.0,0.0,6.475878847149815
6.532535382491905,6.079414025087617,6.932682016498756,6.532535382491905,6.532535382491905,-0.023761726599153207,-0.023761726599153207,-0.023761726599153207,-0.023761726599153207,-0.023761726599153207,-0.023761726599153207,0.0,0.0,0.0,6.508773655892752
6.574119227950148,6.095297668549856,6.967623126229668,6.574119227950148,6.574119227950148,-0.03783268416127832,-0.03783268416127832,-0.03783268416127832,-0.03783268416127832,-0.03783268416127832,-0.03783268416127832,0.0,0.0,0.0,6.5362865437888695
6.617089201590333,6.151107452336394,7.09862003563301,6.617089201590333,6.617089201590333,0.0001644923527480617,0.0001644923527480617,0.0001644923527480617,0.0001644923527480617,0.0001644923527480617,0.0001644923527480617,0.0,0.0,0.0,6.617253693943081
6.658673047048577,6.262190213047459,7.120736933989055,6.658673047048577,6.658673047048577,0.02340726893498111,0.02340726893498111,0.02340726893498111,0.02340726893498111,0.02340726893498111,0.02340726893498111,0.0,0.0,0.0,6.682080315983558
6.701642246469031,6.271046161598555,7.1702005185054425,6.701642246469031,6.701642246469031,0.016891506006822436,0.016891506006822436,0.016891506006822436,0.016891506006822436,0.016891506006822436,0.016891506006822436,0.0,0.0,0.0,6.718533752475853
6.744611445889485,6.311749710310635,7.238195347176185,6.744611445889485,6.744611445889485,0.03111631239984453,0.03111631239984453,0.03111631239984453,0.03111631239984453,0.03111631239984453,0.03111631239984453,0.0,0.0,0.0,6.77572775828933
6.784808438895716,6.383674925534287,7.287980573487434,6.784808438895716,6.784808438895716,0.04074509043407398,0.04074509043407398,0.04074509043407398,0.04074509043407398,0.04074509043407398,0.04074509043407398,0.0,0.0,0.0,6.82555352932979
6.82777763831617,6.366390465978486,7.263472487585877,6.82777763831617,6.82777763831617,-0.029004751757066252,-0.029004751757066252,-0.029004751757066252,-0.029004751757066252,-0.029004751757066252,-0.029004751757066252,0.0,0.0,0.0,6.798772886559104
6.869360734529512,6.428538016375512,7.283089740624877,6.869360734529512,6.869360734529512,-0.02492913350557454,-0.02492913350557454,-0.02492913350557454,-0.02492913350557454,-0.02492913350557454,-0.02492913350557454,0.0,0.0,0.0,6.844431601023937
6.912329933949966,6.4182478890804555,7.324374848793093,6.912329933949966,6.912329933949966,-0.059215129916132585,-0.059215129916132585,-0.059215129916132585,-0.059215129916132585,-0.059215129916132585,-0.059215129916132585,0.0,0.0,0.0,6.853114804033833
6.929993505236148,6.346619007512996,7.316090542062357,6.929993505236148,6.929993505236148,-0.08451097327455878,-0.08451097327455878,-0.08451097327455878,-0.08451097327455878,-0.08451097327455878,-0.08451097327455878,0.0,0.0,0.0,6.845482531961589
6.948245862231868,6.397189143782174,7.280286324627262,6.948245862231868,6.948245862231868,-0.12574436167133138,-0.12574436167133138,-0.12574436167133138,-0.12574436167133138,-0.12574436167133138,-0.12574436167133138,0.0,0.0,0.0,6.822501500560537
6.9664982192275895,6.5832865926975215,7.521003890278451,6.9664982192275895,6.9664982192275895,0.07722550362695428,0.07722550362695428,0.07722550362695428,0.07722550362695428,0.07722550362695428,0.07722550362695428,0.0,0.0,0.0,7.043723722854544
6.984161790513771,6.578807556594519,7.484596901929133,6.984161790513771,6.984161790513771,0.04713616738455013,0.04713616738455013,0.04713616738455013,0.04713616738455013,0.04713616738455013,0.04713616738455013,0.0,0.0,0.0,7.031297957898321
7.0024141475094925,6.557209932693135,7.479384583992946,7.0024141475094925,7.0024141475094925,0.014089883210529041,0.014089883210529041,0.014089883210529041,0.014089883210529041,0.014089883210529041,0.014089883210529041,0.0,0.0,0.0,7.0165040307200215
7.020077718795673,6.586369566607362,7.463692057241902,7.020077718795673,7.020077718795673,-0.01758502585027179,-0.01758502585027179,-0.01758502585027179,-0.01758502585027179,-0.01758502585027179,-0.01758502585027179,0.0,0.0,0.0,7.002492692945402
7.038330075791395,6.540611069000858,7.440297849237296,7.038330075791395,7.038330075791395,-0.035321278988656724,-0.035321278988656724,-0.035321278988656724,-0.035321278988656724,-0.035321278988656724,-0.035321278988656724,0.0,0.0,0.0,7.003008796802738
7.022932517361411,6.53892656101549,7.398020487540751,7.022932517361411,7.022932517361411,-0.07017012808154335,-0.07017012808154335,-0.07017012808154335,-0.07017012808154335,-0.07017012808154335,-0.07017012808154335,0.0,0.0,0.0,6.952762389279868
7.009025045231104,6.560721655741042,7.462676999112001,7.009025045231104,7.009025045231104,-0.0011482767844639447,-0.0011482767844639447,-0.0011482767844639447,-0.0011482767844639447,-0.0011482767844639447,-0.0011482767844639447,0.0,0.0,0.0,7.007876768446639
6.993627486801121,6.529454060713986,7.4148762267652595,6.993627486801121,6.993627486801121,-0.035915610397723764,-0.035915610397723764,-0.035915610397723764,-0.035915610397723764,-0.035915610397723764,-0.035915610397723764,0.0,0.0,0.0,6.957711876403398
6.978726623804363,6.499348598887931,7.393704957260611,6.978726623804363,6.978726623804363,-0.0344578644703071,-0.0344578644703071,-0.0344578644703071,-0.0344578644703071,-0.0344578644703071,-0.0344578644703071,0.0,0.0,0.0,6.944268759334055
6.9633290653743805,6.475139744669209,7.357996843856744,6.9633290653743805,6.9633290653743805,-0.05334426889564803,-0.05334426889564803,-0.05334426889564803,-0.05334426889564803,-0.05334426889564803,-0.05334426889564803,0.0,0.0,0.0,6.909984796478732
6.948428202377624,6.415946690988369,7.329217673753694,6.948428202377624,6.948428202377624,-0.06411797016102663,-0.06411797016102663,-0.06411797016102663,-0.06411797016102663,-0.06411797016102663,-0.06411797016102663,0.0,0.0,0.0,6.884310232216597
6.909849400422226,6.369337036718355,7.269458771517507,6.909849400422226,6.909849400422226,-0.08740575411943818,-0.08740575411943818,-0.08740575411943818,-0.08740575411943818,-0.08740575411943818,-0.08740575411943818,0.0,0.0,0.0,6.822443646302788
6.871270598466832,6.488421867055812,7.366011752973223,6.871270598466832,6.871270598466832,0.0447187680514794,0.0447187680514794,0.0447187680514794,0.0447187680514794,0.0447187680514794,0.0447187680514794,0.0,0.0,0.0,6.915989366518311
6.833936273993867,6.375436925592785,7.28581662033556,6.833936273993867,6.833936273993867,0.018464084977166544,0.018464084977166544,0.018464084977166544,0.018464084977166544,0.018464084977166544,0.018464084977166544,0.0,0.0,0.0,6.852400358971034
6.7953574720384715,6.341997776626731,7.271604017994702,6.7953574720384715,6.7953574720384715,0.00859516986400351,0.00859516986400351,0.00859516986400351,0.00859516986400351,0.00859516986400351,0.00859516986400351,0.0,0.0,0.0,6.803952641902475
6.758023147565508,6.270469003580386,7.2218764844938255,6.758023147565508,6.758023147565508,-0.0045319361158152,-0.0045319361158152,-0.0045319361158152,-0.0045319361158152,-0.0045319361158152,-0.0045319361158152,0.0,0.0,0.0,6.753491211449693
6.719444345610112,6.258123720071107,7.144285183067394,6.719444345610112,6.719444345610112,-0.01810807500003588,-0.01810807500003588,-0.01810807500003588,-0.01810807500003588,-0.01810807500003588,-0.01810807500003588,0.0,0.0,0.0,6.701336270610076
6.680865543654715,6.181390579394852,7.046945195117489,6.680865543654715,6.680865543654715,-0.035576263234126666,-0.035576263234126666,-0.035576263234126666,-0.035576263234126666,-0.035576263234126666,-0.035576263234126666,0.0,0.0,0.0,6.645289280420588
6.6460201738426905,6.174260382256455,7.0390817366849445,6.6460201738426905,6.6460201738426905,-0.043633524218727855,-0.043633524218727855,-0.043633524218727855,-0.043633524218727855,-0.043633524218727855,-0.043633524218727855,0.0,0.0,0.0,6.602386649623963
6.607441371550806,6.141488491463604,7.037252834418635,6.607441371550806,6.607441371550806,-0.042442817843987325,-0.042442817843987325,-0.042442817843987325,-0.042442817843987325,-0.042442817843987325,-0.042442817843987325,0.0,0.0,0.0,6.564998553706818
6.5701070467522085,6.075123280436735,6.977725399768541,6.5701070467522085,6.5701070467522085,-0.043446185442843226,-0.043446185442843226,-0.043446185442843226,-0.043446185442843226,-0.043446185442843226,-0.043446185442843226,0.0,0.0,0.0,6.526660861309365
6.531528244460324,6.037919445056363,6.928325821592884,6.531528244460324,6.531528244460324,-0.046792829125625865,-0.046792829125625865,-0.046792829125625865,-0.046792829125625865,-0.046792829125625865,-0.046792829125625865,0.0,0.0,0.0,6.484735415334698
6.4941939196617255,5.998006410657508,6.89745488551701,6.4941939196617255,6.4941939196617255,-0.043469162902107755,-0.043469162902107755,-0.043469162902107755,-0.043469162902107755,-0.043469162902107755,-0.043469162902107755,0.0,0.0,0.0,6.450724756759618
6.45561511736984,5.930137904610615,6.812215672741717,6.45561511736984,6.45561511736984,-0.05003947586367972,-0.05003947586367972,-0.05003947586367972,-0.05003947586367972,-0.05003947586367972,-0.05003947586367972,0.0,0.0,0.0,6.40557564150616
6.417036315250446,5.9735756906605175,6.828637984318246,6.417036315250446,6.417036315250446,0.011044106860034809,0.011044106860034809,0.011044106860034809,0.011044106860034809,0.011044106860034809,0.011044106860034809,0.0,0.0,0.0,6.42808042211048
6.379701990618773,5.903943292610434,6.79235373684633,6.379701990618773,6.379701990618773,-0.009874229276064404,-0.009874229276064404,-0.009874229276064404,-0.009874229276064404,-0.009874229276064404,-0.009874229276064404,0.0,0.0,0.0,6.369827761342708
6.3411231884993775,5.913861592721096,6.805003314216313,6.3411231884993775,6.3411231884993775,0.003949206972719747,0.003949206972719747,0.003949206972719747,0.003949206972719747,0.003949206972719747,0.003949206972719747,0.0,0.0,0.0,6.345072395472097
6.303788863867706,5.82584695287414,6.727178435168353,6.303788863867706,6.303788863867706,0.009139583281770959,0.009139583281770959,0.009139583281770959,0.009139583281770959,0.009139583281770959,0.009139583281770959,0.0,0.0,0.0,6.312928447149477
6.26521006174831,5.826355859787476,6.7323101099484575,6.26521006174831,6.26521006174831,-0.0006919215771102517,-0.0006919215771102517,-0.0006919215771102517,-0.0006919215771102517,-0.0006919215771102517,-0.0006919215771102517,0.0,0.0,0.0,6.2645181401712
6.226631259628916,5.793314343836694,6.628412207838987,6.226631259628916,6.226631259628916,-0.0018011525302356615,-0.0018011525302356615,-0.0018011525302356615,-0.0018011525302356615,-0.0018011525302356615,-0.0018011525302356615,0.0,0.0,0.0,6.22483010709868
6.191785889972688,5.645673347072944,6.531890793091937,6.191785889972688,6.191785889972688,-0.08666198395547346,-0.08666198395547346,-0.08666198395547346,-0.08666198395547346,-0.08666198395547346,-0.08666198395547346,0.0,0.0,0.0,6.105123906017214
6.153207099964593,5.633095516676419,6.552261063967226,6.153207099964593,6.153207099964593,-0.04856156326616653,-0.04856156326616653,-0.04856156326616653,-0.04856156326616653,-0.04856156326616653,-0.04856156326616653,0.0,0.0,0.0,6.104645536698427
6.115872787053534,5.60142501293419,6.533304887955129,6.115872787053534,6.115872787053534,-0.051882827331551216,-0.051882827331551216,-0.051882827331551216,-0.051882827331551216,-0.051882827331551216,-0.051882827331551216,0.0,0.0,0.0,6.063989959721983
6.077293997045439,5.564307006371384,6.4781817932851125,6.077293997045439,6.077293997045439,-0.03957311584728241,-0.03957311584728241,-0.03957311584728241,-0.03957311584728241,-0.03957311584728241,-0.03957311584728241,0.0,0.0,0.0,6.037720881198156
6.03995968413438,5.58395337380958,6.500556767094599,6.03995968413438,6.03995968413438,-0.02260321738479279,-0.02260321738479279,-0.02260321738479279,-0.02260321738479279,-0.02260321738479279,-0.02260321738479279,0.0,0.0,0.0,6.017356466749587
6.001380894126286,5.542504876190936,6.412604926207298,6.001380894126286,6.001380894126286,-0.013686561701951079,-0.013686561701951079,-0.013686561701951079,-0.013686561701951079,-0.013686561701951079,-0.013686561701951079,0.0,0.0,0.0,5.987694332424335
5.962802104118193,5.495810719570197,6.390328163044788,5.962802104118193,5.962802104118193,-0.02376172659914267,-0.02376172659914267,-0.02376172659914267,-0.02376172659914267,-0.02376172659914267,-0.02376172659914267,0.0,0.0,0.0,5.93904037751905
5.925468023652384,5.45068803478168,6.312079552160306,5.925468023652384,5.925468023652384,-0.03783268416126301,-0.03783268416126301,-0.03783268416126301,-0.03783268416126301,-0.03783268416126301,-0.03783268416126301,0.0,0.0,0.0,5.887635339491121
5.886889473837714,5.443701399703995,6.351153534970779,5.886889473837714,5.886889473837714,0.00016449235278415274,0.00016449235278415274,0.00016449235278415274,0.00016449235278415274,0.00016449235278415274,0.00016449235278415274,0.0,0.0,0.0,5.887053966190498
5.849555393371903,5.441197294588234,6.298903265797516,5.849555393371903,5.849555393371903,0.023407268934957048,0.023407268934957048,0.023407268934957048,0.023407268934957048,0.023407268934957048,0.023407268934957048,0.0,0.0,0.0,5.872962662306859
5.810976843557233,5.3710479011646335,6.262227083743297,5.810976843557233,5.810976843557233,0.016891506006775414,0.016891506006775414,0.016891506006775414,0.016891506006775414,0.016891506006775414,0.016891506006775414,0.0,0.0,0.0,5.8278683495640085
5.772398293742563,5.324786484673351,6.2147588915284455,5.772398293742563,5.772398293742563,0.031116312399807406,0.031116312399807406,0.031116312399807406,0.031116312399807406,0.031116312399807406,0.031116312399807406,0.0,0.0,0.0,5.80351460614237
5.736308682625613,5.339826894267044,6.219859455082989,5.736308682625613,5.736308682625613,0.04074509043414139,0.04074509043414139,0.04074509043414139,0.04074509043414139,0.04074509043414139,0.04074509043414139,0.0,0.0,0.0,5.777053773059754
5.697730132810943,5.216804535030852,6.115986446188817,5.697730132810943,5.697730132810943,-0.02900475175702402,-0.02900475175702402,-0.02900475175702402,-0.02900475175702402,-0.02900475175702402,-0.02900475175702402,0.0,0.0,0.0,5.668725381053918
5.66070891196799,5.187531124825193,6.1314500733265085,5.66070891196799,5.66070891196799,-0.024929133505532306,-0.024929133505532306,-0.024929133505532306,-0.024929133505532306,-0.024929133505532306,-0.024929133505532306,0.0,0.0,0.0,5.6357797784624575
5.622453650430269,5.1442298089270615,6.03808175717298,5.622453650430269,5.622453650430269,-0.05921512991611316,-0.05921512991611316,-0.05921512991611316,-0.05921512991611316,-0.05921512991611316,-0.05921512991611316,0.0,0.0,0.0,5.5632385205141555
5.585432429587314,5.063713445243173,5.9696640107356265,5.585432429587314,5.585432429587314,-0.0845109732745996,-0.0845109732745996,-0.0845109732745996,-0.0845109732745996,-0.0845109732745996,-0.0845109732745996,0.0,0.0,0.0,5.500921456312715
5.547177168049594,4.930994927638489,5.880523236848566,5.547177168049594,5.547177168049594,-0.12574436167133016,-0.12574436167133016,-0.12574436167133016,-0.12574436167133016,-0.12574436167133016,-0.12574436167133016,0.0,0.0,0.0,5.421432806378264
5.508921906511875,5.112295666496138,6.004695219631718,5.508921906511875,5.508921906511875,0.07722550362680311,0.07722550362680311,0.07722550362680311,0.07722550362680311,0.07722550362680311,0.07722550362680311,0.0,0.0,0.0,5.586147410138678
5.471900685668921,5.067346289852625,5.9753436577558725,5.471900685668921,5.471900685668921,0.047136167384550356,0.047136167384550356,0.047136167384550356,0.047136167384550356,0.047136167384550356,0.047136167384550356,0.0,0.0,0.0,5.519036853053472
5.433645481275095,5.027756854371025,5.909748783620626,5.433645481275095,5.433645481275095,0.014089883210431312,0.014089883210431312,0.014089883210431312,0.014089883210431312,0.014089883210431312,0.014089883210431312,0.0,0.0,0.0,5.447735364485526
5.396624315732683,4.899436978381959,5.785610983655464,5.396624315732683,5.396624315732683,-0.017585025850281228,-0.017585025850281228,-0.017585025850281228,-0.017585025850281228,-0.017585025850281228,-0.017585025850281228,0.0,0.0,0.0,5.379039289882401
5.358369111338856,4.889795414901344,5.760786052834883,5.358369111338856,5.358369111338856,-0.035321278988637565,-0.035321278988637565,-0.035321278988637565,-0.035321278988637565,-0.035321278988637565,-0.035321278988637565,0.0,0.0,0.0,5.323047832350219
5.32011390694503,4.796596380056089,5.680243767932262,5.32011390694503,5.32011390694503,-0.0701701280816276,-0.0701701280816276,-0.0701701280816276,-0.0701701280816276,-0.0701701280816276,-0.0701701280816276,0.0,0.0,0.0,5.249943778863402
5.285560819105445,4.838972713442362,5.753476827822959,5.285560819105445,5.285560819105445,-0.001148276784517826,-0.001148276784517826,-0.001148276784517826,-0.001148276784517826,-0.001148276784517826,-0.001148276784517826,0.0,0.0,0.0,5.284412542320927
5.247305614711619,4.754956039347797,5.674559387122514,5.247305614711619,5.247305614711619,-0.035915610397688744,-0.035915610397688744,-0.035915610397688744,-0.035915610397688744,-0.035915610397688744,-0.035915610397688744,0.0,0.0,0.0,5.21139000431393
5.210284449169208,4.71976971297328,5.651503354327755,5.210284449169208,5.210284449169208,-0.03445786447029967,-0.03445786447029967,-0.03445786447029967,-0.03445786447029967,-0.03445786447029967,-0.03445786447029967,0.0,0.0,0.0,5.175826584698909
5.172029282156813,4.625159906103141,5.559135590867844,5.172029282156813,5.172029282156813,-0.053344268895635635,-0.053344268895635635,-0.053344268895635635,-0.053344268895635635,-0.053344268895635635,-0.053344268895635635,0.0,0.0,0.0,5.118685013261177
5.135008152789979,4.631047409851639,5.51844509873682,5.135008152789979,5.135008152789979,-0.06411797016087276,-0.06411797016087276,-0.06411797016087276,-0.06411797016087276,-0.06411797016087276,-0.06411797016087276,0.0,0.0,0.0,5.070890182629106
5.096752985777584,4.545191348717948,5.452996392211342,5.096752985777584,5.096752985777584,-0.0874057541193567,-0.0874057541193567,-0.0874057541193567,-0.0874057541193567,-0.0874057541193567,-0.0874057541193567,0.0,0.0,0.0,5.009347231658228
5.05849781876519,4.653202686898649,5.5418953960567805,5.05849781876519,5.05849781876519,0.04471876805141793,0.04471876805141793,0.04471876805141793,0.04471876805141793,0.04471876805141793,0.04471876805141793,0.0,0.0,0.0,5.1032165868166075
5.021476689398357,4.622537258926531,5.4906156757330935,5.021476689398357,5.021476689398357,0.018464084977200677,0.018464084977200677,0.018464084977200677,0.018464084977200677,0.018464084977200677,0.018464084977200677,0.0,0.0,0.0,5.039940774375558
4.98322152238596,4.524070943755719,5.437185031273527,4.98322152238596,4.98322152238596,0.008595169864042197,0.008595169864042197,0.008595169864042197,0.008595169864042197,0.008595169864042197,0.008595169864042197,0.0,0.0,0.0,4.991816692250002
4.946327681178725,4.4825993653406035,5.381678117253845,4.946327681178725,4.946327681178725,-0.004531936115893738,-0.004531936115893738,-0.004531936115893738,-0.004531936115893738,-0.004531936115893738,-0.004531936115893738,0.0,0.0,0.0,4.941795745062832
4.908204045264582,4.468235883194153,5.332913303041873,4.908204045264582,4.908204045264582,-0.01810807500004461,-0.01810807500004461,-0.01810807500004461,-0.01810807500004461,-0.01810807500004461,-0.01810807500004461,0.0,0.0,0.0,4.890095970264538
4.8700804093504395,4.377771377575001,5.277950680969218,4.8700804093504395,4.8700804093504395,-0.03557626323405999,-0.03557626323405999,-0.03557626323405999,-0.03557626323405999,-0.03557626323405999,-0.03557626323405999,0.0,0.0,0.0,4.834504146116379
4.83564615755702,4.395246905851886,5.2426076646637485,4.83564615755702,4.83564615755702,-0.04363352421870344,-0.04363352421870344,-0.04363352421870344,-0.04363352421870344,-0.04363352421870344,-0.04363352421870344,0.0,0.0,0.0,4.792012633338317
