ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2002-01-01,7445.562862468846,14260.44350655359,14367.057494779845,7445.562862468846,7445.562862468846,6868.797953229516,6868.797953229516,6868.797953229516,6868.797953229516,6868.797953229516,6868.797953229516,0.0,0.0,0.0,14314.360815698361
2002-04-01,7560.212313326511,14411.393577439936,14516.891511951082,7560.212313326511,7560.212313326511,6903.240325410828,6903.240325410828,6903.240325410828,6903.240325410828,6903.240325410828,6903.240325410828,0.0,0.0,0.0,14463.452638737339
2002-07-01,7676.1356469714865,14502.791253795673,14610.452964050675,7676.1356469714865,7676.1356469714865,6881.207667818495,6881.207667818495,6881.207667818495,6881.207667818495,6881.207667818495,6881.207667818495,0.0,0.0,0.0,14557.343314789981
2002-10-01,7793.332863403766,14588.258114531855,14693.836384810415,7793.332863403766,7793.332863403766,6847.884444138381,6847.884444138381,6847.884444138381,6847.884444138381,6847.884444138381,6847.884444138381,0.0,0.0,0.0,14641.217307542147
2003-01-01,7910.530079836046,14685.344700753863,14789.299342350998,7910.530079836046,7910.530079836046,6825.575784951978,6825.575784951978,6825.575784951978,6825.575784951978,6825.575784951978,6825.575784951978,0.0,0.0,0.0,14736.105864788024
2003-04-01,8025.179530693711,14750.894076445848,14856.585050481683,8025.179530693711,8025.179530693711,6778.257882603251,6778.257882603251,6778.257882603251,6778.257882603251,6778.257882603251,6778.257882603251,0.0,0.0,0.0,14803.437413296962
2003-07-01,8141.1028643386835,14905.51734493485,15015.948744444348,8141.1028643386835,8141.1028643386835,6821.056049668958,6821.056049668958,6821.056049668958,6821.056049668958,6821.056049668958,6821.056049668958,0.0,0.0,0.0,14962.158914007641
2003-10-01,8258.300080770963,15058.967080681517,15159.640258376134,8258.300080770963,8258.300080770963,6850.554444739052,6850.554444739052,6850.554444739052,6850.554444739052,6850.554444739052,6850.554444739052,0.0,0.0,0.0,15108.854525510014
2004-01-01,8375.497297203243,15150.780504182874,15257.611299702869,8375.497297203243,8375.497297203243,6829.088365358785,6829.088365358785,6829.088365358785,6829.088365358785,6829.088365358785,6829.088365358785,0.0,0.0,0.0,15204.585662562029
2004-04-01,8491.420630848215,15358.310693387044,15471.294359880463,8491.420630848215,8491.420630848215,6922.673722404014,6922.673722404014,6922.673722404014,6922.673722404014,6922.673722404014,6922.673722404014,0.0,0.0,0.0,15414.094353252229
2004-07-01,8607.343964493188,15486.156673025836,15590.532760532993,8607.343964493188,8607.343964493188,6931.6961762693645,6931.6961762693645,6931.6961762693645,6931.6961762693645,6931.6961762693645,6931.6961762693645,0.0,0.0,0.0,15539.040140762552
2004-10-01,8724.54118092547,15644.136248616198,15751.082777059384,8724.54118092547,8724.54118092547,6973.162571520134,6973.162571520134,6973.162571520134,6973.162571520134,6973.162571520134,6973.162571520134,0.0,0.0,0.0,15697.703752445603
2005-01-01,8841.738397357749,15740.150695778342,15856.249470671863,8841.738397357749,8841.738397357749,6956.936720055526,6956.936720055526,6956.936720055526,6956.936720055526,6956.936720055526,6956.936720055526,0.0,0.0,0.0,15798.675117413275
2005-04-01,8956.387848215414,15855.596655506364,15960.302992069312,8956.387848215414,8956.387848215414,6951.458165355655,6951.458165355655,6951.458165355655,6951.458165355655,6951.458165355655,6951.458165355655,0.0,0.0,0.0,15907.84601357107
2005-07-01,9072.311181860387,15939.454016632515,16043.102846621967,9072.311181860387,9072.311181860387,6918.019422710886,6918.019422710886,6918.019422710886,6918.019422710886,6918.019422710886,6918.019422710886,0.0,0.0,0.0,15990.330604571272
2005-12-31,9305.431731937642,16207.554506193686,16368.064379253825,9251.431294808828,9370.529858209988,6983.213733002652,6983.213733002652,6983.213733002652,6983.213733002652,6983.213733002652,6983.213733002652,0.0,0.0,0.0,16288.645464940295
2006-12-31,9770.39894930484,16723.59393790394,17103.898457852305,9589.946801671655,9958.754234232385,7137.075160264364,7137.075160264364,7137.075160264364,7137.075160264364,7137.075160264364,7137.075160264364,0.0,0.0,0.0,16907.474109569204
2007-12-31,10235.366166672036,17216.698852268943,17959.607130801305,9878.611371639783,10609.978936306132,7344.16155972283,7344.16155972283,7344.16155972283,7344.16155972283,7344.16155972283,7344.16155972283,0.0,0.0,0.0,17579.527726394866
