ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1988-01-01,5.9218425,5.826932601179029,6.004318632884864,5.9218425,5.9218425,-0.0038800811527193863,-0.0038800811527193863,-0.0038800811527193863,-0.0038800811527193863,-0.0038800811527193863,-0.0038800811527193863,0.0,0.0,0.0,5.917962418847281
1988-02-01,5.882549953134449,5.801281930558535,5.971874453090021,5.882549953134449,5.882549953134449,0.004091766347902515,0.004091766347902515,0.004091766347902515,0.004091766347902515,0.004091766347902515,0.004091766347902515,0.0,0.0,0.0,5.886641719482351
1988-03-01,5.845792409292482,5.768727157990949,5.937866352365614,5.845792409292482,5.845792409292482,0.006888983714413285,0.006888983714413285,0.006888983714413285,0.006888983714413285,0.006888983714413285,0.006888983714413285,0.0,0.0,0.0,5.852681393006895
1988-04-01,5.80649986242693,5.697672970172137,5.878194129434527,5.80649986242693,5.80649986242693,-0.020675319848677133,-0.020675319848677133,-0.020675319848677133,-0.020675319848677133,-0.020675319848677133,-0.020675319848677133,0.0,0.0,0.0,5.785824542578253
1988-05-01,5.768474817073171,5.692297413763836,5.861519455013842,5.768474817073171,5.768474817073171,0.0065855589661799364,0.0065855589661799364,0.0065855589661799364,0.0065855589661799364,0.0065855589661799364,0.0065855589661799364,0.0,0.0,0.0,5.7750603760393515
1988-06-01,5.72918227020762,5.647635900602133,5.81663377261841,5.72918227020762,5.72918227020762,0.0006761115421315122,0.0006761115421315122,0.0006761115421315122,0.0006761115421315122,0.0006761115421315122,0.0006761115421315122,0.0,0.0,0.0,5.729858381749751
1988-07-01,5.691157226468472,5.6183539980745865,5.797390989625689,5.691157226468472,5.691157226468472,0.016563134432676162,0.016563134432676162,0.016563134432676162,0.016563134432676162,0.016563134432676162,0.016563134432676162,0.0,0.0,0.0,5.707720360901148
1988-08-01,5.651864681271354,5.562450991175163,5.731535871630159,5.651864681271354,5.651864681271354,-0.00248212534039133,-0.00248212534039133,-0.00248212534039133,-0.00248212534039133,-0.00248212534039133,-0.00248212534039133,0.0,0.0,0.0,5.649382555930963
1988-09-01,5.612572136074235,5.524368858434178,5.690617484786871,5.612572136074235,5.612572136074235,-0.0049572650499838805,-0.0049572650499838805,-0.0049572650499838805,-0.0049572650499838805,-0.0049572650499838805,-0.0049572650499838805,0.0,0.0,0.0,5.607614871024251
1988-10-01,5.574547092335087,5.466010066352858,5.635574715022148,5.574547092335087,5.574547092335087,-0.022489724101114866,-0.022489724101114866,-0.022489724101114866,-0.022489724101114866,-0.022489724101114866,-0.022489724101114866,0.0,0.0,0.0,5.552057368233972
1988-11-01,5.535254547137969,5.4446799863910345,5.6175792709462895,5.535254547137969,5.535254547137969,-0.005908133628313082,-0.005908133628313082,-0.005908133628313082,-0.005908133628313082,-0.005908133628313082,-0.005908133628313082,0.0,0.0,0.0,5.529346413509656
1988-12-01,5.503619439903558,5.40882661632405,5.569944215823887,5.503619439903558,5.503619439903558,-0.018870655746346367,-0.018870655746346367,-0.018870655746346367,-0.018870655746346367,-0.018870655746346367,-0.018870655746346367,0.0,0.0,0.0,5.484748784157211
1989-01-01,5.4709298290946675,5.372743128953629,5.544848535275248,5.4709298290946675,5.4709298290946675,-0.010416586997840021,-0.010416586997840021,-0.010416586997840021,-0.010416586997840021,-0.010416586997840021,-0.010416586997840021,0.0,0.0,0.0,5.460513242096828
1989-02-01,5.4382402182857765,5.342761685199098,5.521184236659963,5.4382402182857765,5.4382402182857765,-0.009031222385049506,-0.009031222385049506,-0.009031222385049506,-0.009031222385049506,-0.009031222385049506,-0.009031222385049506,0.0,0.0,0.0,5.429208995900727
1989-03-01,5.408714118200327,5.321109290984928,5.498759662703835,5.408714118200327,5.408714118200327,-0.0017351974427617625,-0.0017351974427617625,-0.0017351974427617625,-0.0017351974427617625,-0.0017351974427617625,-0.0017351974427617625,0.0,0.0,0.0,5.406978920757565
1989-04-01,5.376024507391437,5.277795652303608,5.4481495634525805,5.376024507391437,5.376024507391437,-0.014267428973359218,-0.014267428973359218,-0.014267428973359218,-0.014267428973359218,-0.014267428973359218,-0.014267428973359218,0.0,0.0,0.0,5.361757078418077
1989-05-01,5.344389400157025,5.2612239767850815,5.432843980550345,5.344389400157025,5.344389400157025,0.0031805181390198553,0.0031805181390198553,0.0031805181390198553,0.0031805181390198553,0.0031805181390198553,0.0031805181390198553,0.0,0.0,0.0,5.347569918296045
1989-06-01,5.327838082534992,5.236478156188721,5.414470655990082,5.327838082534992,5.327838082534992,0.0007340713474856669,0.0007340713474856669,0.0007340713474856669,0.0007340713474856669,0.0007340713474856669,0.0007340713474856669,0.0,0.0,0.0,5.328572153882478
1989-07-01,5.311820678384637,5.238378849447236,5.418000001757189,5.311820678384637,5.311820678384637,0.014258062791451203,0.014258062791451203,0.014258062791451203,0.014258062791451203,0.014258062791451203,0.014258062791451203,0.0,0.0,0.0,5.326078741176088
1989-08-01,5.295269360762604,5.215889756599835,5.387230801318121,5.295269360762604,5.295269360762604,0.003174944096268745,0.003174944096268745,0.003174944096268745,0.003174944096268745,0.003174944096268745,0.003174944096268745,0.0,0.0,0.0,5.298444304858873
1989-09-01,5.278718043140571,5.192093991444104,5.365150598293233,5.278718043140571,5.278718043140571,-0.002079974632266394,-0.002079974632266394,-0.002079974632266394,-0.002079974632266394,-0.002079974632266394,-0.002079974632266394,0.0,0.0,0.0,5.276638068508304
